hash_inn,y
111628,14
111638,12
111640,12
111641,12
111642,12
111643,12
111649,12
111651,12
111653,12
111655,12
111656,12
111657,12
111660,12
111666,12
111669,12
111683,12
111695,14
111696,12
111697,12
111699,12
111701,14
111704,12
111709,12
111712,12
111715,12
111718,34
111719,12
111728,12
111733,12
111734,12
111737,12
111741,14
111745,12
111746,12
111747,12
111749,12
111763,12
111765,34
111771,12
111773,12
111776,12
111777,12
111778,12
111782,12
111793,12
111796,12
111800,52
111801,12
111803,12
111814,34
111816,12
111824,12
111825,14
111831,12
111833,12
111843,12
111850,12
111855,12
111860,12
111863,12
111864,12
111865,12
111866,12
111871,12
111874,14
111875,12
111880,12
111884,34
111886,14
111890,12
111901,14
111906,14
111913,12
111915,12
111924,12
111928,12
111929,12
111930,34
111932,12
111938,12
111957,12
111960,12
111963,12
111968,12
111972,12
111975,12
111976,12
111978,12
111980,12
111982,12
111983,12
111985,14
111986,12
111987,12
111988,12
111991,34
111992,12
111995,12
112000,12
112001,12
112004,14
112008,12
112012,12
112014,12
112018,12
112022,12
112023,12
112027,12
112031,12
112035,12
112038,12
112044,12
112045,52
112050,14
112053,12
112060,12
112062,12
112066,12
112068,12
112074,34
112075,12
112081,12
112083,12
112085,34
112090,34
112092,34
112094,34
112096,12
112098,12
112099,12
112100,12
112103,12
112105,12
112110,12
112111,12
112116,12
112119,12
112121,29
112123,12
112124,12
112127,12
112128,12
112129,12
112131,12
112134,12
112136,12
112141,12
112142,14
112146,12
112149,12
112150,12
112151,34
112153,12
112156,14
112159,12
112160,12
112166,12
112167,14
112181,12
112184,14
112194,14
112200,12
112201,12
112204,12
112205,34
112206,12
112216,12
112217,12
112224,34
112226,14
112230,12
112231,12
112233,14
112234,12
112236,34
112237,4
112238,55
112247,12
112249,12
112251,12
112253,12
112254,34
112255,12
112261,12
112266,12
112268,12
112271,12
112272,12
112274,12
112275,14
112276,12
112279,12
112281,12
112283,12
112287,12
112290,12
112291,12
112292,12
112293,52
112296,34
112297,12
112298,12
112306,12
112308,12
112310,34
112312,12
112317,12
112320,12
112322,12
112326,12
112327,12
112332,12
112337,12
112339,12
112341,12
112343,12
112358,12
112360,12
112367,12
112370,12
112371,12
112372,12
112378,12
112379,12
112381,12
112382,12
112383,12
112391,12
112405,12
112410,12
112413,12
112414,12
112415,12
112419,12
112420,12
112424,39
112425,12
112432,34
112439,12
112440,12
112442,34
112446,12
112448,34
112470,12
112476,12
112481,12
112490,12
112494,12
112498,12
112502,12
112505,12
112506,12
112509,12
112513,12
112518,14
112523,12
112524,12
112529,34
112530,12
112533,12
112535,12
112536,12
112541,12
112542,12
112546,12
112547,34
112551,12
112559,12
112562,12
112564,12
112578,12
112587,12
112588,12
112599,12
112609,12
112610,12
112613,12
112624,12
112626,14
112629,12
112631,12
112634,52
112640,12
112654,12
112655,12
112662,12
112664,12
112670,12
112671,12
112679,12
112690,34
112692,12
112694,12
112698,12
112708,12
112711,12
112712,12
112719,12
112722,12
112728,52
112730,12
112731,12
112732,12
112736,12
112737,12
112738,12
112749,34
112759,12
112760,14
112761,12
112766,12
112767,12
112768,12
112770,12
112776,12
112778,12
112787,12
112795,34
112799,12
112801,12
112808,12
112810,12
112813,12
112814,12
112815,12
112818,12
112819,12
112821,12
112822,12
112829,12
112832,12
112837,12
112838,12
112845,12
112846,76
112847,12
112848,12
112852,12
112853,12
112855,12
112856,12
112859,12
112867,12
112869,14
112874,14
112875,12
112876,12
112884,12
112887,12
112888,12
112889,12
112890,14
112891,12
112896,12
112897,12
112899,34
112901,14
112903,12
112904,12
112905,12
112906,12
112907,34
112915,12
112918,12
112920,12
112921,12
112922,12
112932,12
112938,12
112940,12
112942,12
112943,12
112944,34
112946,12
112950,12
112954,12
112957,34
112959,12
112965,12
112967,34
112970,12
112971,14
112972,12
112974,12
112975,12
112980,12
112982,12
112983,12
112984,12
112986,12
112989,12
112990,34
112994,12
112996,12
112997,12
113005,12
113006,12
113010,12
113012,12
113013,12
113016,12
113020,14
113029,52
113037,12
113042,12
113052,12
113056,12
113057,12
113058,12
113062,34
113070,12
113088,12
113089,12
113090,34
113092,12
113100,12
113104,12
113110,12
113116,12
113118,12
113121,34
113122,14
113125,12
113127,52
113130,12
113136,12
113138,12
113141,12
113145,14
113155,12
113161,12
113165,12
113167,12
113168,12
113169,12
113171,12
113172,12
113174,12
113179,12
113184,12
113186,6
113192,12
113194,34
113195,12
113202,12
113203,34
113205,12
113207,12
113209,12
113212,12
113214,34
113220,12
113222,12
113226,12
113227,34
113228,12
113230,12
113239,12
113253,12
113255,12
113264,12
113266,12
113268,14
113272,12
113275,12
113276,12
113279,12
113282,12
113283,12
113284,26
113285,12
113288,12
113290,12
113291,34
113295,34
113299,12
113301,12
113303,12
113309,34
113310,14
113311,34
113312,12
113313,12
113318,12
113323,34
113327,12
113331,12
113341,14
113346,12
113349,12
113359,12
113362,12
113370,12
113383,12
113384,12
113388,12
113391,12
113399,12
113400,12
113401,12
113402,12
113413,12
113415,12
113419,14
113420,12
113422,12
113423,4
113424,12
113434,12
113437,12
113438,12
113439,4
113442,12
113444,12
113445,12
113446,12
113454,12
113455,12
113456,12
113467,26
113471,12
113472,12
113475,12
113480,12
113482,12
113483,12
113486,14
113487,12
113488,14
113492,14
113499,12
113500,12
113503,12
113506,12
113507,12
113515,12
113528,12
113529,12
113530,34
113535,12
113540,12
113543,14
113546,14
113547,12
113548,12
113549,12
113551,12
113557,12
113558,12
113561,12
113568,12
113577,12
113582,12
113586,14
113587,12
113588,14
113595,12
113602,12
113603,34
113609,12
113615,12
113618,12
113622,12
113623,12
113627,12
113628,12
113634,12
113636,34
113639,12
113643,12
113644,12
113649,12
113650,8
113651,12
113653,12
113656,12
113667,12
113673,12
113676,12
113678,12
113691,12
113695,12
113697,3
113700,4
113704,12
113705,6
113708,14
113712,12
113714,12
113715,12
113716,12
113721,12
113727,12
113729,12
113737,12
113738,34
113739,14
113743,12
113747,12
113752,12
113754,12
113760,12
113761,12
113764,12
113766,11
113769,12
113773,12
113774,12
113775,12
113778,12
113781,12
113783,12
113793,12
113796,12
113800,12
113804,12
113807,12
113809,12
113812,12
113813,14
113818,34
113820,12
113821,12
113824,12
113825,12
113829,12
113833,12
113840,12
113842,12
113847,12
113848,12
113849,34
113850,12
113851,14
113853,12
113855,52
113865,12
113869,12
113871,12
113878,12
113880,12
113882,14
113883,12
113889,12
113891,12
113894,12
113899,12
113905,12
113906,34
113908,34
113909,52
113913,12
113914,12
113915,12
113917,34
113921,12
113922,12
113924,12
113933,4
113942,34
113948,12
113949,12
113954,12
113958,12
113959,12
113960,12
113962,12
113971,12
113975,12
113977,12
113983,12
113988,12
113989,12
113993,12
113994,12
113998,12
113999,12
114000,12
114001,12
114004,12
114006,12
114007,12
114017,12
114019,12
114026,12
114029,34
114034,14
114042,12
114044,34
114047,12
114048,12
114050,34
114052,12
114055,12
114058,12
114061,12
114065,12
114071,12
114072,6
114075,34
114079,12
114080,12
114086,12
114087,14
114089,34
114100,34
114104,12
114107,12
114108,12
114114,12
114115,12
114118,12
114123,12
114125,12
114128,12
114133,12
114136,12
114137,12
114139,12
114151,12
114156,14
114158,12
114160,12
114161,12
114163,12
114168,12
114171,12
114175,12
114176,12
114177,12
114178,12
114182,12
114189,12
114190,12
114195,12
114197,12
114208,14
114214,14
114217,12
114223,12
114224,12
114230,12
114231,12
114233,12
114235,12
114236,12
114237,12
114238,12
114253,12
114254,12
114256,12
114258,12
114262,12
114263,12
114265,12
114270,12
114271,12
114272,14
114273,12
114277,34
114279,12
114283,12
114285,34
114287,12
114290,12
114291,12
114294,12
114295,52
114296,12
114298,12
114299,52
114302,12
114304,12
114305,12
114306,12
114307,12
114308,12
114314,12
114315,12
114318,20
114320,12
114321,12
114328,12
114329,12
114338,12
114339,12
114347,12
114355,26
114358,12
114362,12
114363,12
114366,34
114368,12
114371,34
114379,12
114382,12
114386,12
114391,14
114395,12
114405,12
114408,12
114411,12
114418,12
114422,12
114424,12
114425,12
114430,12
114431,14
114432,12
114435,12
114441,12
114445,12
114446,12
114448,12
114450,12
114454,12
114457,14
114458,12
114464,12
114465,12
114473,14
114476,12
114478,12
114480,12
114483,12
114486,12
114488,12
114501,12
114504,12
114505,12
114507,12
114512,12
114513,14
114516,12
114521,12
114527,12
114537,12
114539,12
114540,12
114545,14
114547,12
114549,12
114550,6
114552,12
114555,12
114560,34
114567,12
114575,12
114581,12
114585,12
114586,11
114588,12
114591,12
114593,12
114612,34
114613,12
114615,12
114616,12
114621,12
114622,55
114628,14
114636,16
114638,12
114642,12
114643,34
114644,14
114645,12
114648,12
114649,34
114654,34
114658,12
114659,12
114660,12
114661,12
114662,12
114664,12
114667,12
114670,12
114673,12
114674,12
114679,12
114681,12
114682,12
114685,34
114688,12
114689,34
114692,34
114693,12
114694,52
114695,34
114696,12
114707,12
114708,12
114713,12
114714,12
114716,34
114718,52
114731,14
114733,12
114735,12
114737,34
114739,12
114740,12
114743,12
114751,12
114753,12
114754,34
114756,12
114757,12
114762,12
114763,12
114766,34
114768,12
114770,12
114774,12
114779,12
114784,12
114786,14
114793,12
114795,12
114797,12
114800,14
114805,12
114806,12
114809,12
114811,12
114816,12
114817,12
114821,12
114824,14
114826,12
114828,4
114832,12
114835,14
114841,14
114842,12
114843,12
114847,12
114851,12
114862,12
114866,12
114867,12
114871,12
114874,12
114878,12
114883,12
114889,34
114893,12
114907,34
114910,12
114911,14
114913,12
114921,12
114923,34
114924,12
114926,12
114931,12
114936,12
114937,12
114938,12
114939,12
114943,34
114944,12
114945,11
114952,12
114954,12
114955,12
114963,12
114972,12
114974,12
114976,12
114977,12
114979,12
114986,12
114988,12
114994,12
114998,34
114999,12
115002,34
115003,12
115005,34
115008,14
115009,12
115011,14
115015,12
115016,12
115022,12
115030,12
115031,12
115034,12
115045,12
115046,12
115049,12
115050,12
115051,12
115052,12
115053,12
115055,34
115056,14
115059,14
115064,12
115067,12
115075,12
115076,34
115077,12
115079,34
115080,12
115086,14
115089,12
115097,12
115110,12
115115,12
115118,34
115122,12
115127,34
115130,12
115131,12
115134,14
115138,12
115142,12
115146,12
115147,12
115149,12
115155,6
115156,12
115160,12
115162,12
115163,14
115167,12
115174,12
115175,12
115177,12
115182,14
115194,12
115195,12
115199,12
115206,12
115207,12
115212,12
115215,12
115216,12
115217,12
115219,12
115221,12
115222,12
115223,26
115226,12
115227,12
115230,34
115231,12
115232,14
115235,12
115238,12
115239,34
115241,12
115246,12
115249,12
115250,12
115259,12
115260,12
115264,34
115266,12
115267,34
115276,12
115286,12
115289,12
115292,12
115298,12
115300,12
115301,34
115302,14
115303,12
115304,12
115315,34
115316,12
115320,12
115325,12
115326,12
115328,12
115330,12
115331,34
115334,12
115335,12
115339,12
115345,34
115353,12
115354,12
115355,12
115356,12
115357,34
115358,12
115359,52
115361,14
115369,12
115372,16
115376,34
115378,12
115380,12
115383,12
115386,12
115388,34
115393,12
115394,12
115403,12
115404,12
115408,12
115412,12
115417,12
115418,12
115421,12
115422,14
115423,12
115425,12
115427,12
115429,12
115431,14
115432,34
115433,12
115438,12
115439,12
115444,12
115447,12
115449,12
115452,12
115456,52
115459,12
115460,12
115461,12
115466,12
115468,12
115469,12
115471,34
115472,12
115473,12
115475,12
115481,12
115483,12
115484,12
115487,12
115488,12
115489,12
115491,12
115498,12
115507,34
115509,12
115511,12
115514,12
115515,12
115522,12
115523,12
115527,12
115529,12
115531,12
115536,8
115544,12
115547,12
115549,12
115555,12
115557,12
115558,12
115559,12
115566,12
115567,12
115575,12
115576,12
115579,12
115582,34
115584,12
115586,12
115592,12
115594,12
115597,14
115600,12
115602,12
115604,14
115606,26
115607,12
115608,12
115611,12
115614,12
115615,12
115617,52
115621,12
115622,52
115623,12
115627,12
115630,26
115632,12
115636,34
115637,12
115639,12
115646,12
115649,12
115652,12
115655,12
115658,12
115660,12
115662,12
115663,14
115665,12
115668,12
115670,14
115678,12
115681,12
115683,34
115685,14
115686,12
115687,12
115688,11
115689,34
115690,12
115694,12
115698,12
115700,12
115703,12
115704,12
115705,12
115708,12
115710,12
115712,12
115722,12
115726,14
115730,12
115731,12
115732,12
115734,12
115735,12
115737,12
115738,12
115743,12
115744,12
115749,12
115751,39
115756,12
115759,12
115763,12
115767,12
115778,12
115779,14
115780,12
115795,12
115799,12
115804,12
115805,12
115806,12
115807,12
115810,12
115825,12
115826,34
115827,12
115834,12
115837,12
115841,12
115846,12
115849,12
115853,12
115855,12
115856,12
115857,12
115860,12
115870,34
115871,12
115873,12
115877,12
115879,12
115881,34
115883,12
115885,12
115890,12
115891,12
115893,12
115894,14
115898,14
115910,52
115914,12
115917,12
115921,12
115923,12
115924,47
115926,12
115927,12
115928,34
115931,34
115936,12
115937,12
115945,12
115947,12
115949,12
115950,6
115951,14
115955,12
115957,12
115960,12
115961,12
115969,12
115972,12
115976,34
115977,12
115978,34
115982,12
115994,12
115999,12
116002,12
116006,12
116008,12
116012,14
116014,12
116023,12
116028,12
116035,12
116037,12
116045,12
116049,12
116052,12
116054,52
116057,12
116058,12
116060,12
116071,12
116073,12
116075,12
116077,12
116078,12
116079,12
116080,12
116083,12
116087,34
116092,34
116095,12
116099,34
116100,12
116101,12
116103,12
116104,12
116105,12
116111,12
116113,34
116118,34
116127,12
116128,12
116129,12
116130,18
116137,12
116140,12
116143,12
116145,12
116147,12
116158,12
116159,12
116162,12
116163,14
116164,34
116165,12
116170,14
116176,12
116178,12
116184,14
116186,12
116189,14
116199,12
116200,14
116202,12
116204,14
116210,12
116211,14
116212,12
116213,12
116214,12
116219,34
116220,12
116225,12
116226,12
116228,12
116231,6
116235,12
116238,12
116241,12
116245,12
116252,12
116258,12
116261,12
116264,12
116266,12
116268,12
116269,12
116271,12
116275,12
116283,34
116284,12
116285,14
116286,12
116287,14
116288,14
116289,12
116293,12
116300,12
116305,12
116309,52
116316,12
116317,12
116323,12
116331,34
116333,12
116340,14
116342,12
116345,34
116351,34
116353,12
116356,12
116357,12
116364,14
116373,12
116382,34
116384,12
116389,12
116390,12
116392,12
116395,12
116396,12
116407,14
116410,12
116412,12
116417,12
116418,12
116427,12
116428,12
116430,12
116431,34
116446,12
116450,39
116452,12
116456,12
116459,12
116463,12
116465,12
116469,12
116472,12
116473,12
116474,12
116476,12
116477,12
116484,12
116486,34
116488,12
116489,34
116494,12
116498,12
116502,12
116506,12
116509,12
116511,12
116515,12
116516,12
116517,52
116524,12
116525,52
116528,12
116530,12
116536,34
116537,12
116538,14
116541,12
116542,34
116543,34
116544,12
116549,12
116551,12
116553,12
116555,12
116559,12
116564,12
116565,12
116571,12
116572,12
116574,12
116577,12
116578,12
116579,12
116581,12
116590,12
116592,12
116593,34
116596,12
116598,12
116600,34
116604,12
116606,12
116607,12
116610,12
116614,12
116617,12
116619,12
116628,12
116630,12
116633,12
116641,12
116653,12
116657,12
116671,12
116672,12
116676,12
116681,14
116684,12
116685,12
116689,12
116691,12
116693,12
116698,12
116699,34
116709,12
116710,12
116712,12
116714,12
116715,12
116717,12
116718,34
116720,12
116725,12
116728,12
116733,12
116736,12
116737,12
116738,12
116739,12
116740,12
116741,12
116744,12
116745,14
116748,12
116752,12
116754,12
116758,12
116759,12
116762,12
116769,14
116771,34
116772,34
116775,12
116778,12
116779,12
116785,12
116790,12
116793,12
116794,12
116803,34
116804,34
116806,12
116809,12
116811,33
116813,12
116814,12
116815,12
116816,52
116832,12
116836,12
116839,14
116845,34
116848,12
116849,12
116850,12
116851,12
116855,34
116858,34
116861,12
116868,12
116872,12
116873,12
116875,12
116876,12
116879,12
116880,12
116883,12
116885,12
116887,12
116889,12
116890,12
116901,12
116902,12
116905,14
116906,12
116908,12
116913,12
116916,12
116921,12
116928,12
116933,12
116935,12
116940,12
116944,12
116956,12
116969,12
116973,14
116984,12
116989,12
116994,12
116998,34
117004,12
117005,12
117007,12
117009,12
117015,14
117030,12
117031,12
117034,14
117036,12
117045,12
117046,12
117049,12
117052,12
117053,12
117058,12
117064,14
117068,12
117069,39
117070,12
117072,12
117073,12
117075,12
117076,12
117077,52
117078,12
117079,12
117081,12
117086,12
117089,12
117091,12
117095,12
117097,12
117098,12
117099,12
117101,12
117102,12
117103,14
117104,14
117105,12
117106,12
117108,14
117110,12
117115,14
117120,34
117125,12
117131,12
117141,12
117142,12
117143,12
117144,12
117149,12
117151,12
117152,12
117156,12
117159,12
117163,34
117166,12
117169,12
117175,12
117178,12
117180,14
117182,34
117183,12
117189,12
117192,12
117198,12
117201,12
117202,12
117203,12
117204,55
117209,14
117214,12
117218,12
117220,12
117223,6
117227,34
117231,12
117238,12
117241,14
117243,39
117244,12
117248,12
117249,12
117251,12
117252,12
117253,12
117259,12
117261,12
117262,12
117264,34
117267,12
117268,12
117269,12
117273,14
117275,12
117278,12
117283,12
117286,12
117299,12
117303,12
117311,12
117313,12
117317,12
117318,12
117325,34
117329,12
117331,12
117333,12
117339,14
117342,12
117344,12
117347,12
117351,12
117353,12
117357,12
117363,11
117364,34
117368,12
117370,12
117371,12
117374,12
117376,12
117378,12
117389,12
117392,26
117393,12
117395,12
117397,34
117398,12
117400,12
117401,12
117407,12
117414,55
117420,34
117425,12
117431,12
117435,14
117439,14
117440,12
117444,12
117446,12
117452,34
117457,12
117460,12
117469,12
117470,34
117474,14
117481,12
117485,12
117490,12
117491,12
117494,12
117497,12
117498,12
117499,12
117501,14
117503,12
117504,12
117512,12
117516,14
117517,34
117521,12
117522,12
117529,12
117530,12
117533,12
117536,12
117537,14
117539,12
117540,12
117543,12
117544,12
117545,14
117549,12
117559,12
117561,12
117563,12
117578,12
117583,12
117584,12
117585,12
117588,12
117595,12
117598,12
117600,12
117601,12
117602,12
117614,34
117616,12
117617,34
117620,12
117627,12
117628,12
117629,12
117631,12
117635,12
117640,12
117641,14
117644,12
117648,12
117652,12
117653,12
117654,12
117655,12
117657,12
117663,12
117665,12
117672,12
117675,12
117676,12
117678,12
117682,12
117690,12
117695,12
117697,12
117700,12
117708,12
117711,12
117712,12
117713,34
117714,12
117715,12
117716,12
117718,12
117722,12
117729,12
117734,12
117737,12
117751,12
117756,12
117765,12
117766,12
117767,12
117768,12
117771,12
117787,12
117797,12
117799,34
117803,12
117806,14
117807,12
117808,12
117811,12
117814,12
117816,12
117822,14
117825,12
117827,12
117828,12
117829,12
117831,12
117833,12
117837,34
117838,12
117841,14
117843,12
117845,12
117847,12
117851,62
117852,12
117853,12
117862,12
117863,12
117870,12
117871,14
117872,12
117873,12
117878,34
117885,12
117889,12
117892,12
117893,12
117894,14
117897,12
117904,34
117908,12
117912,14
117913,52
117918,12
117920,12
117921,12
117926,12
117928,12
117933,12
117934,34
117935,12
117939,12
117942,12
117943,12
117945,12
117952,12
117960,12
117963,34
117967,12
117969,62
117971,12
117979,12
117981,12
117982,12
117983,12
117985,12
117988,12
117989,12
117990,12
117996,12
117997,12
117999,12
118000,12
118003,12
118007,12
118008,12
118010,12
118011,34
118013,12
118014,12
118017,12
118019,12
118020,12
118021,12
118025,12
118026,34
118028,12
118033,12
118035,12
118038,12
118043,12
118047,14
118049,12
118052,12
118061,12
118065,12
118066,12
118072,12
118074,12
118075,12
118076,12
118080,12
118084,12
118092,12
118093,12
118094,12
118096,12
118106,12
118109,34
118121,12
118124,12
118131,12
118136,12
118140,14
118144,12
118145,12
118149,12
118150,12
118152,12
118153,34
118154,12
118156,12
118164,12
118167,12
118168,12
118175,12
118178,12
118182,12
118184,12
118186,34
118192,14
118201,12
118202,12
118203,12
118212,12
118216,12
118222,12
118228,12
118230,12
118233,12
118235,11
118237,12
118238,34
118242,55
118244,12
118245,12
118248,12
118253,12
118257,12
118263,12
118267,14
118271,12
118278,12
118279,34
118281,12
118284,34
118285,12
118286,12
118292,12
118296,12
118298,12
118299,12
118302,12
118304,12
118306,12
118316,34
118318,57
118322,12
118329,12
118332,12
118334,12
118336,12
118337,34
118343,12
118344,12
118352,14
118355,12
118356,12
118357,12
118359,12
118366,52
118368,12
118371,12
118372,12
118379,14
118381,12
118382,12
118387,14
118390,12
118397,12
118398,12
118402,12
118403,12
118404,12
118405,14
118429,12
118430,12
118433,12
118439,12
118444,12
118449,12
118450,52
118451,12
118453,12
118461,12
118466,12
118469,12
118470,52
118473,34
118474,12
118479,12
118483,12
118490,12
118492,12
118493,12
118497,14
118499,12
118508,12
118510,12
118511,12
118517,12
118520,14
118526,12
118527,12
118532,12
118533,34
118541,12
118549,12
118552,26
118555,12
118556,12
118557,12
118559,12
118562,34
118564,12
118569,12
118570,12
118572,34
118575,12
118578,12
118584,12
118588,20
118589,12
118592,12
118593,12
118596,12
118599,14
118605,12
118613,12
118614,12
118618,12
118619,12
118624,12
118628,12
118631,12
118636,12
118637,14
118639,12
118644,12
118649,12
118651,12
118654,34
118662,12
118666,14
118668,12
118671,12
118672,12
118673,6
118678,12
118693,12
118700,12
118704,12
118709,12
118714,52
118716,12
118726,12
118729,12
118731,34
118732,12
118733,12
118734,12
118735,12
118736,12
118738,12
118740,12
118741,12
118744,12
118746,12
118752,12
118753,12
118755,34
118762,14
118763,34
118765,12
118766,34
118767,14
118768,12
118770,29
118772,12
118778,12
118781,12
118782,12
118784,12
118786,52
118788,12
118794,4
118797,12
118799,12
118802,14
118803,12
118804,12
118805,12
118810,14
118811,12
118813,12
118816,12
118817,12
118819,12
118820,12
118821,12
118822,12
118823,12
118825,12
118829,12
118832,12
118834,12
118841,12
118843,34
118845,12
118846,14
118850,12
118851,12
118861,12
118863,14
118866,12
118867,12
118871,8
118875,34
118878,12
118885,12
118890,34
118892,12
118897,12
118898,12
118900,12
118902,14
118907,12
118909,12
118911,12
118915,12
118916,12
118917,12
118919,12
118920,12
118921,12
118922,12
118923,12
118925,12
118934,12
118935,34
118938,12
118939,14
118940,12
118946,12
118952,12
118954,12
118956,12
118958,12
118959,12
118962,12
118963,12
118968,12
118972,12
118976,12
118978,12
118979,12
118983,12
118984,52
118986,34
118988,12
118989,12
118992,12
118999,12
119002,12
119004,14
119008,12
119013,12
119019,34
119024,12
119025,34
119028,34
119031,12
119036,12
119038,12
119039,14
119040,12
119042,12
119044,12
119052,14
119054,12
119057,12
119060,12
119061,14
119063,12
119065,12
119071,12
119073,14
119076,52
119078,34
119084,12
119090,12
119091,12
119101,12
119104,12
119110,12
119112,12
119116,14
119117,12
119121,12
119122,12
119125,12
119127,12
119134,12
119139,12
119145,12
119146,34
119147,12
119148,12
119149,12
119156,12
119157,12
119158,12
119160,12
119161,14
119163,12
119170,12
119172,12
119173,34
119176,12
119177,12
119178,14
119190,12
119191,14
119194,14
119198,12
119199,12
119201,12
119203,12
119205,34
119214,12
119215,12
119223,34
119233,14
119235,12
119238,76
119241,12
119244,38
119247,12
119249,12
119254,12
119260,34
119263,12
119264,12
119265,12
119274,55
119277,12
119281,12
119282,12
119287,12
119290,34
119291,12
119292,12
119293,12
119294,12
119297,12
119303,12
119305,12
119310,34
119311,14
119314,12
119315,12
119319,12
119320,12
119321,14
119322,12
119325,34
119326,12
119327,12
119328,12
119330,20
119331,12
119335,12
119338,12
119343,12
119345,12
119346,12
119349,12
119351,12
119353,34
119357,34
119361,34
119381,12
119386,12
119389,12
119396,12
119406,34
119409,12
119418,12
119422,14
119426,12
119431,12
119434,52
119438,12
119439,12
119441,14
119443,12
119451,12
119454,12
119457,12
119465,12
119466,34
119468,34
119475,12
119479,52
119483,12
119485,12
119486,12
119493,12
119503,34
119507,12
119511,14
119512,34
119513,34
119516,34
119519,12
119521,12
119525,12
119526,12
119528,12
119529,12
119533,12
119535,12
119544,34
119552,12
119556,12
119559,12
119560,34
119566,12
119571,4
119574,12
119581,12
119583,14
119587,12
119589,12
119595,12
119596,12
119603,12
119604,12
119614,12
119616,52
119617,12
119622,12
119623,12
119626,12
119628,12
119630,12
119633,12
119646,12
119647,12
119648,12
119657,12
119661,12
119662,12
119663,12
119665,12
119666,14
119670,12
119671,12
119672,12
119673,12
119677,12
119681,12
119682,12
119683,12
119698,12
119700,12
119708,12
119711,12
119712,34
119713,12
119716,12
119724,12
119734,12
119736,12
119739,12
119743,12
119749,12
119753,12
119757,12
119760,12
119773,12
119784,12
119788,12
119797,12
119804,34
119806,14
119812,12
119813,12
119815,12
119816,12
119822,12
119823,14
119824,12
119827,12
119829,12
119830,12
119838,14
119839,12
119843,12
119845,12
119846,14
119847,12
119848,34
119852,12
119853,12
119854,12
119857,12
119859,12
119860,12
119864,34
119865,14
119867,12
119868,12
119869,14
119873,12
119877,12
119882,14
119883,14
119885,12
119887,34
119889,12
119890,12
119893,12
119894,12
119899,12
119900,14
119901,14
119903,14
119905,12
119908,12
119910,12
119913,12
119915,34
119917,14
119922,12
119927,14
119928,12
119929,18
119930,12
119931,12
119932,12
119933,12
119936,12
119941,14
119946,34
119947,14
119948,14
119951,12
119954,4
119956,12
119958,12
119960,12
119964,12
119969,12
119982,12
119985,14
119986,12
119996,12
119997,12
120004,12
120005,12
120012,14
120015,12
120020,12
120021,12
120025,12
120027,12
120031,6
120032,12
120035,12
120036,12
120040,12
120046,12
120048,34
120050,12
120051,12
120054,14
120056,12
120058,12
120060,12
120062,12
120065,12
120066,12
120069,12
120070,12
120071,12
120072,14
120073,34
120080,26
120082,12
120083,12
120086,12
120087,12
120088,12
120089,12
120092,34
120095,12
120097,12
120099,12
120101,12
120102,14
120103,12
120105,12
120107,14
120109,12
120113,12
120115,14
120121,12
120132,12
120133,12
120139,12
120141,34
120142,12
120143,34
120144,4
120154,12
120156,12
120161,12
120163,12
120167,12
120169,14
120171,12
120173,12
120175,12
120179,12
120183,12
120186,34
120193,34
120200,12
120202,12
120206,4
120212,12
120216,12
120221,12
120222,12
120235,12
120241,12
120242,12
120244,12
120247,12
120251,4
120252,12
120253,12
120259,12
120260,12
120266,12
120268,12
120269,34
120274,12
120275,12
120277,14
120278,34
120279,14
120281,12
120282,12
120283,12
120287,12
120294,12
120308,12
120316,34
120318,12
120319,12
120320,12
120321,52
120326,12
120327,12
120328,34
120329,12
120335,14
120338,12
120342,12
120347,34
120350,12
120355,12
120356,12
120357,12
120360,12
120361,12
120369,12
120370,14
120371,12
120381,12
120382,12
120384,12
120385,12
120387,12
120389,12
120391,12
120393,12
120394,47
120397,12
120398,12
120403,12
120404,34
120405,12
120407,12
120408,12
120411,12
120413,34
120415,14
120424,12
120432,6
120433,34
120434,34
120435,12
120439,12
120441,12
120442,12
120450,12
120452,12
120455,12
120458,12
120460,12
120470,12
120475,12
120478,12
120484,12
120492,12
120494,12
120495,12
120498,12
120501,12
120507,12
120509,14
120512,12
120517,12
120521,12
120525,12
120531,14
120533,12
120534,12
120535,12
120538,12
120540,46
120544,12
120546,12
120547,34
120551,12
120552,14
120553,34
120554,12
120556,12
120557,12
120559,34
120561,12
120564,12
120565,12
120574,12
120575,12
120578,12
120582,12
120584,12
120588,12
120594,12
120595,12
120596,12
120603,12
120604,12
120605,12
120607,12
120608,12
120610,12
120611,12
120614,12
120615,12
120616,14
120622,12
120624,14
120630,12
120635,12
120637,12
120638,14
120639,52
120641,34
120643,12
120649,12
120650,12
120651,12
120653,12
120655,12
120657,12
120658,14
120663,12
120668,12
120672,12
120673,12
120677,12
120681,12
120682,12
120686,12
120687,12
120693,12
120697,12
120703,12
120704,20
120712,12
120716,12
120723,12
120726,12
120733,12
120738,12
120740,12
120741,34
120742,12
120747,12
120750,12
120751,12
120753,12
120757,12
120772,12
120774,52
120776,12
120777,11
120783,12
120789,12
120794,12
120795,12
120796,12
120798,12
120807,12
120808,12
120811,12
120818,12
120825,14
120833,34
120835,12
120839,12
120853,34
120858,12
120859,39
120867,12
120875,12
120881,34
120886,12
120889,12
120890,12
120891,34
120898,12
120899,34
120900,12
120917,12
120920,12
120926,12
120927,12
120930,12
120931,12
120938,12
